Time generated,Source,Destination,Protocol,Port,Action,DeviceVendor,EventID,Team
22-09-2024 10:14:57,10.10.12.96,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
14-01-2025 07:04:33,10.10.12.179,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
24-10-2024 07:38:09,10.10.11.74,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
18-12-2024 02:10:51,10.10.12.212,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
18-06-2024 03:44:05,10.10.10.143,10.100.11.12,TCP,443,Disallowed,10.0.60.1,Access over HTTPS,Team A
22-04-2024 13:02:58,192.168.10.71,10.100.11.13,TCP,3389,Allowed,10.0.60.1,Access over RDP,Developers Team
02-12-2024 10:47:18,10.10.10.61,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
08-03-2024 10:42:15,192.168.10.192,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,QA Team
06-04-2024 16:51:39,172.16.10.99,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
25-11-2024 18:50:00,172.16.10.56,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
21-08-2024 11:07:39,192.168.10.71,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
01-06-2024 15:17:22,10.10.10.215,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
13-01-2025 17:08:47,172.16.10.99,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
06-07-2024 11:15:33,10.10.11.228,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
12-01-2025 20:51:16,192.168.10.185,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,QA Team
07-03-2024 04:45:58,192.168.10.54,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
14-04-2024 20:46:17,10.10.11.157,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
18-02-2024 16:25:51,10.10.12.85,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
18-10-2024 11:37:10,192.168.10.173,10.100.11.12,TCP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
12-06-2024 23:48:15,10.10.10.77,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
10-01-2025 12:47:57,192.168.10.176,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
12-06-2024 05:52:06,192.168.10.157,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
18-01-2025 20:26:21,10.10.12.255,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
23-04-2024 04:41:58,192.168.10.187,10.100.11.11,TCP,22,Allowed,10.0.60.1,Access over SFTP,QA Team
01-01-2025 20:10:24,192.168.10.190,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,QA Team
03-05-2024 16:02:23,192.168.10.163,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
19-03-2024 17:11:43,192.168.10.51,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,Developers Team
17-12-2024 18:33:34,172.16.10.62,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
10-12-2024 17:03:13,192.168.10.161,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Testing Team
30-07-2024 21:07:57,172.16.10.72,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
09-04-2024 14:54:57,10.10.10.140,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
16-04-2024 03:06:08,172.16.10.75,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
07-10-2024 10:35:08,192.168.10.161,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
11-08-2024 12:18:28,192.168.10.168,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Testing Team
26-02-2024 11:28:59,172.16.10.67,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
01-08-2024 22:55:42,10.10.12.118,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
25-01-2025 03:17:54,172.16.10.61,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
09-07-2024 17:53:36,10.10.12.203,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
28-01-2025 13:17:49,10.10.11.213,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
30-10-2024 07:07:43,192.168.10.173,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
19-06-2024 06:11:16,192.168.10.199,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,QA Team
21-11-2024 17:25:22,10.10.11.232,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
28-01-2025 01:58:06,10.10.11.218,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
10-03-2024 19:39:23,192.168.10.180,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,Testing Team
21-11-2024 09:05:44,172.16.10.61,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
16-09-2024 23:33:41,192.168.10.154,10.100.11.12,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
29-10-2024 13:59:30,10.10.11.108,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
29-01-2025 10:17:00,172.16.10.82,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
04-12-2024 13:26:45,172.16.10.52,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
18-10-2024 00:34:05,10.10.12.104,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
25-10-2024 15:21:59,172.16.10.72,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
16-10-2024 12:44:52,192.168.10.71,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Developers Team
13-11-2024 18:04:43,192.168.10.176,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,Testing Team
28-11-2024 12:14:02,10.10.10.177,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
21-09-2024 18:04:58,10.10.10.213,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
08-07-2024 19:21:30,10.10.10.210,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
09-09-2024 11:22:18,10.10.11.126,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
20-02-2024 01:45:06,192.168.10.185,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
20-04-2024 12:35:05,192.168.10.199,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
10-08-2024 08:20:07,192.168.10.176,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
14-01-2025 16:49:23,172.16.10.91,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
16-05-2024 22:02:57,10.10.12.133,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
06-11-2024 09:34:41,10.10.12.206,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
28-04-2024 15:49:32,10.10.10.60,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
17-03-2024 05:48:13,10.10.12.230,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
17-12-2024 03:13:41,192.168.10.163,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
16-04-2024 06:32:54,192.168.10.161,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
07-12-2024 02:43:41,192.168.10.93,10.100.11.11,TCP,3389,Allowed,10.0.60.1,Access over RDP,Developers Team
22-11-2024 13:16:51,10.10.11.62,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
11-10-2024 20:26:49,10.10.12.236,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
30-09-2024 03:09:58,192.168.10.168,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
03-09-2024 03:45:42,10.10.10.97,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
17-07-2024 23:13:06,192.168.10.172,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
08-03-2024 13:02:48,192.168.10.179,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Testing Team
22-10-2024 17:43:40,172.16.10.59,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
31-10-2024 16:58:57,192.168.10.83,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
26-01-2025 16:51:26,192.168.10.155,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Testing Team
01-08-2024 00:15:10,192.168.10.55,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,Developers Team
27-09-2024 06:53:17,192.168.10.98,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
16-09-2024 13:54:14,192.168.10.193,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
13-05-2024 07:06:05,192.168.10.168,10.100.11.11,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
27-06-2024 22:49:43,192.168.10.169,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
17-01-2025 00:37:06,10.10.11.231,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
02-12-2024 00:09:35,192.168.10.84,10.100.11.12,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
29-09-2024 17:18:43,192.168.10.97,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
14-08-2024 18:32:57,192.168.10.199,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,QA Team
07-12-2024 05:50:20,10.10.10.227,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
03-08-2024 17:30:29,10.10.10.204,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
31-01-2025 07:24:26,10.10.10.248,10.100.11.11,TCP,443,Disallowed,10.0.60.1,Access over HTTPS,Team A
24-07-2024 19:52:19,10.10.12.175,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
13-08-2024 19:02:17,192.168.10.196,10.100.11.12,TCP,22,Allowed,10.0.60.1,Access over SFTP,QA Team
21-03-2024 18:42:25,10.10.11.171,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
30-05-2024 14:55:46,10.10.10.233,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
09-10-2024 23:00:04,10.10.12.82,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
01-04-2024 15:03:29,10.10.11.205,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
27-10-2024 17:10:44,10.10.11.131,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
08-10-2024 23:46:55,192.168.10.58,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
21-01-2025 02:06:11,192.168.10.58,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
29-10-2024 04:02:43,192.168.10.172,10.100.11.11,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
18-03-2024 07:42:58,10.10.10.225,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
20-10-2024 16:11:58,10.10.10.104,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
25-06-2024 09:54:41,192.168.10.195,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,QA Team
31-01-2025 23:02:01,192.168.10.165,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
03-07-2024 21:52:54,192.168.10.57,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
29-05-2024 18:50:46,10.10.10.62,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
05-03-2024 06:14:22,10.10.11.213,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
27-11-2024 15:14:36,192.168.10.191,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,QA Team
01-06-2024 05:27:51,10.10.12.206,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
05-11-2024 23:30:34,172.16.10.69,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
14-09-2024 12:59:55,10.10.10.231,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
05-05-2024 20:32:27,10.10.11.242,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
28-04-2024 04:21:27,10.10.12.229,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
11-07-2024 12:12:10,192.168.10.174,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
21-12-2024 22:57:44,10.10.12.139,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
10-10-2024 05:16:36,10.10.12.209,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
08-11-2024 06:33:13,192.168.10.159,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Testing Team
01-06-2024 11:09:56,10.10.12.230,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
18-09-2024 10:55:05,10.10.10.102,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
04-05-2024 01:39:42,192.168.10.183,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
12-03-2024 22:16:54,10.10.12.102,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
03-08-2024 21:44:59,192.168.10.61,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Developers Team
23-11-2024 12:42:18,10.10.10.202,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
15-12-2024 19:11:10,192.168.10.156,10.100.11.12,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
13-04-2024 10:21:22,10.10.12.125,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
17-06-2024 03:32:39,10.10.12.207,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
12-02-2024 15:51:47,192.168.10.82,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
12-10-2024 14:35:51,10.10.12.182,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
02-02-2024 05:04:36,10.10.10.165,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
13-01-2025 15:30:58,10.10.12.121,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
20-10-2024 14:20:13,172.16.10.64,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
23-06-2024 13:48:27,172.16.10.63,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
19-08-2024 05:12:07,192.168.10.94,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
08-11-2024 23:44:56,192.168.10.61,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
04-10-2024 21:51:00,172.16.10.73,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
11-08-2024 18:48:37,172.16.10.85,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
11-01-2025 16:33:13,192.168.10.157,10.100.11.11,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
18-01-2025 13:32:53,192.168.10.194,10.100.11.12,TCP,22,Allowed,10.0.60.1,Access over SFTP,QA Team
22-08-2024 18:13:24,172.16.10.91,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
16-09-2024 10:07:29,10.10.12.119,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
13-08-2024 10:52:53,172.16.10.75,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
30-08-2024 10:45:32,172.16.10.81,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
05-10-2024 22:25:06,172.16.10.85,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
19-02-2024 16:57:54,192.168.10.58,10.100.11.11,TCP,3389,Allowed,10.0.60.1,Access over RDP,Developers Team
09-11-2024 02:13:12,192.168.10.61,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Developers Team
08-06-2024 17:26:49,10.10.10.172,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
04-01-2025 16:58:17,172.16.10.80,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
28-05-2024 19:32:49,172.16.10.84,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
17-10-2024 16:39:06,10.10.12.233,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
22-07-2024 16:13:03,192.168.10.184,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,QA Team
26-12-2024 15:26:47,192.168.10.184,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,QA Team
03-10-2024 12:34:52,192.168.10.177,10.100.11.13,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
04-01-2025 09:56:40,10.10.12.60,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
12-11-2024 04:28:13,10.10.11.90,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
28-12-2024 11:58:03,192.168.10.76,10.100.11.12,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
05-01-2025 07:22:49,192.168.10.183,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,QA Team
14-09-2024 23:57:50,192.168.10.188,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
30-08-2024 05:04:06,10.10.11.76,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
27-12-2024 18:22:54,192.168.10.58,10.100.11.11,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
25-07-2024 04:18:05,192.168.10.192,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
05-07-2024 02:28:20,10.10.11.182,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
28-01-2025 05:44:39,10.10.12.159,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
02-09-2024 17:53:18,192.168.10.170,10.100.12.10,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
29-07-2024 09:56:08,10.10.11.238,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
28-03-2024 13:20:36,10.10.12.244,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
18-02-2024 09:45:35,172.16.10.64,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
01-03-2024 19:42:27,172.16.10.86,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
19-11-2024 19:28:38,192.168.10.64,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Developers Team
12-12-2024 15:38:19,192.168.10.172,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Testing Team
27-07-2024 01:21:21,192.168.10.64,10.100.11.12,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
04-11-2024 19:26:53,172.16.10.81,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
30-01-2025 03:19:08,10.10.10.177,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
11-10-2024 12:17:40,192.168.10.66,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
28-11-2024 13:30:47,192.168.10.154,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Testing Team
03-09-2024 23:22:27,10.10.12.181,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
01-05-2024 17:25:47,192.168.10.61,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
11-06-2024 13:46:35,10.10.10.227,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
05-11-2024 12:16:59,10.10.11.147,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
17-12-2024 07:39:32,192.168.10.97,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
27-05-2024 06:25:18,192.168.10.199,10.100.11.13,TCP,3389,Allowed,10.0.60.1,Access over RDP,QA Team
21-11-2024 15:48:38,10.10.10.117,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
08-04-2024 07:41:17,192.168.10.58,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
17-06-2024 01:52:52,10.10.11.58,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
11-02-2024 14:59:06,172.16.10.79,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
07-07-2024 09:10:42,192.168.10.185,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
26-05-2024 19:51:57,10.10.11.244,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
25-12-2024 19:07:36,192.168.10.83,10.100.11.12,TCP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
04-04-2024 17:45:45,10.10.10.65,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
13-08-2024 12:15:43,192.168.10.60,10.100.11.12,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
08-11-2024 01:40:05,10.10.11.238,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
01-06-2024 13:05:18,192.168.10.60,10.100.11.11,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
03-01-2025 18:54:25,192.168.10.69,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
20-12-2024 14:12:34,192.168.10.181,10.100.11.13,TCP,22,Allowed,10.0.60.1,Access over SFTP,QA Team
14-11-2024 05:15:48,10.10.10.113,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
19-02-2024 01:38:08,172.16.10.89,10.100.12.10,TCP,2383,Allowed,10.0.60.1,Access over SSAS,PowerBI team
27-11-2024 22:33:16,10.10.10.236,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
25-09-2024 00:42:43,192.168.10.160,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Testing Team
23-03-2024 07:19:45,10.10.11.91,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
23-11-2024 22:57:38,172.16.10.51,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
21-03-2024 06:58:00,192.168.10.160,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
10-06-2024 14:33:00,192.168.10.177,10.100.11.13,TCP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
12-08-2024 01:38:34,10.10.12.150,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
02-12-2024 03:10:53,10.10.12.143,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
25-05-2024 19:33:34,10.10.10.80,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team A
12-08-2024 23:54:14,192.168.10.97,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Developers Team
21-01-2025 02:55:54,172.16.10.63,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,PowerBI team
02-09-2024 10:05:13,192.168.10.173,10.100.11.11,TCP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
07-06-2024 19:14:24,10.10.11.98,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
02-06-2024 17:05:03,192.168.10.75,10.100.12.10,TCP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
18-11-2024 13:58:12,10.10.12.166,10.100.11.12,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
18-05-2024 01:34:11,10.10.12.79,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
02-07-2024 09:57:38,192.168.10.166,10.100.11.11,TCP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
11-09-2024 08:21:29,10.10.12.160,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team C
06-09-2024 14:47:00,10.10.11.221,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
24-09-2024 15:45:47,192.168.10.158,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Testing Team
23-04-2024 23:12:07,10.10.11.161,10.100.11.11,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
31-08-2024 01:42:50,192.168.10.91,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,Developers Team
09-05-2024 08:54:27,192.168.10.171,10.100.12.10,TCP,1433,Allowed,10.0.60.1,Access over SQLSERVER,Testing Team
09-09-2024 19:27:50,192.168.10.181,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,QA Team
03-10-2024 06:08:37,10.10.11.202,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
05-01-2025 21:31:11,10.10.11.193,10.100.11.13,TCP,443,Allowed,10.0.60.1,Access over HTTPS,Team B
26-02-2024 04:32:05,172.16.10.99,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
12-01-2025 18:41:12,172.16.10.83,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
28-09-2024 03:41:35,172.16.10.84,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,PowerBI team
22-02-2024 06:19:14,192.168.10.173,10.100.12.10,TCP,3306,Allowed,10.0.60.1,Access over MYSQL,Testing Team
